id,stargazerCount,nameWithOwner,url,createdAt,releases,ageinyears,LOC,CBO,DIT,LCOM
MDEwOlJlcG9zaXRvcnk5ODEwMzMyMg==,7648,zhoutaoo/SpringCloud,https://github.com/zhoutaoo/SpringCloud,2017-07-23T14:28:08Z,0,5.12,3114.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNjkxMzcyNjU=,7638,google/tsunami-security-scanner,https://github.com/google/tsunami-security-scanner,2020-06-03T16:20:00Z,14,2.25,7427.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1Mzc4MDA=,7618,dropwizard/metrics,https://github.com/dropwizard/metrics,2010-02-26T19:44:42Z,90,12.52,24971.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4Nzc4MDA5OA==,7554,aritraroy/UltimateAndroidReference,https://github.com/aritraroy/UltimateAndroidReference,2017-04-10T07:28:27Z,0,5.4,22.0,1.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkyMjEzMjUxMg==,7542,kaushikgopal/RxJava-Android-Samples,https://github.com/kaushikgopal/RxJava-Android-Samples,2014-07-23T05:13:52Z,0,8.12,2633.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDY0MjQ=,7496,apache/cassandra,https://github.com/apache/cassandra,2009-05-21T02:10:09Z,0,13.29,475159.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxOTMzMDUxMDQ=,7488,barry-ran/QtScrcpy,https://github.com/barry-ran/QtScrcpy,2019-06-23T04:12:17Z,26,3.2,3743.0,2.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnkxMTk4MTE0NA==,7467,languagetool-org/languagetool,https://github.com/languagetool-org/languagetool,2013-08-08T16:37:22Z,0,9.07,188896.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4MDE3OTcyNA==,7423,facebook/litho,https://github.com/facebook/litho,2017-01-27T03:59:11Z,49,5.6,135009.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMTM5ODMyODk=,7415,kekingcn/kkFileView,https://github.com/kekingcn/kkFileView,2017-12-12T11:41:08Z,10,4.73,10470.0,4.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnkxNjgwNzMz,7378,java-native-access/jna,https://github.com/java-native-access/jna,2011-04-29T13:30:29Z,0,11.35,105286.0,3.0,2.0,0.0
MDEwOlJlcG9zaXRvcnk1MDIwNTIzMw==,7373,debezium/debezium,https://github.com/debezium/debezium,2016-01-22T20:17:05Z,0,6.62,135262.0,4.0,1.0,0.177083335
MDEwOlJlcG9zaXRvcnkxMjM4NDM1Mw==,7369,davemorrissey/subsampling-scale-image-view,https://github.com/davemorrissey/subsampling-scale-image-view,2013-08-26T16:45:25Z,21,9.02,4262.0,3.5,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNTExNDc1MQ==,7344,lecho/hellocharts-android,https://github.com/lecho/hellocharts-android,2014-10-12T09:12:37Z,14,7.9,10995.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMTk5NzY0MA==,7335,alibaba/otter,https://github.com/alibaba/otter,2013-08-09T09:31:22Z,10,9.07,68151.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2MDI5NDY4Mg==,7328,barteksc/AndroidPdfViewer,https://github.com/barteksc/AndroidPdfViewer,2016-06-02T20:21:21Z,0,6.26,3328.0,1.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzUyNzAyODU=,7317,vipshop/vjtools,https://github.com/vipshop/vjtools,2018-05-29T09:07:08Z,9,4.27,18382.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1Mjc5MDkx,7296,square/dagger,https://github.com/square/dagger,2012-08-02T23:25:32Z,0,10.09,8043.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzcwMTM5NTI=,7289,gedoor/MyBookshelf,https://github.com/gedoor/MyBookshelf,2018-06-12T03:48:07Z,165,4.23,48096.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NTM3MTIx,7287,koush/AndroidAsync,https://github.com/koush/AndroidAsync,2012-08-24T07:27:04Z,0,10.03,18082.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMjg3NjY5,7281,json-path/JsonPath,https://github.com/json-path/JsonPath,2011-01-24T13:19:19Z,8,11.61,16650.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0ODE3NTYyMA==,7268,google/agera,https://github.com/google/agera,2015-12-17T13:22:58Z,16,6.72,10897.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDA0NjU2Mw==,7262,Bearded-Hen/Android-Bootstrap,https://github.com/Bearded-Hen/Android-Bootstrap,2013-11-01T15:36:17Z,5,8.84,10389.0,3.0,1.0,0.59999996
MDEwOlJlcG9zaXRvcnkyNTQyMjYzMw==,7257,pedant/sweet-alert-dialog,https://github.com/pedant/sweet-alert-dialog,2014-10-19T09:24:09Z,2,7.88,943.0,1.5,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMjQ5OTI1MQ==,7253,checkstyle/checkstyle,https://github.com/checkstyle/checkstyle,2013-08-31T02:05:05Z,119,9.01,,,,
MDEwOlJlcG9zaXRvcnkxOTc3NzgxMg==,7251,seven332/EhViewer,https://github.com/seven332/EhViewer,2014-05-14T12:03:52Z,97,8.31,44372.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyOTk0NjQ2NA==,7238,cymcsg/UltimateRecyclerView,https://github.com/cymcsg/UltimateRecyclerView,2015-01-28T02:27:45Z,9,7.6,16083.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDQyNDI4NA==,7217,leolin310148/ShortcutBadger,https://github.com/leolin310148/ShortcutBadger,2013-11-15T12:51:52Z,0,8.8,885.0,5.0,1.0,0.5
MDEwOlJlcG9zaXRvcnk0MDE1Nzk5NQ==,7199,crazycodeboy/TakePhoto,https://github.com/crazycodeboy/TakePhoto,2015-08-04T02:05:32Z,15,7.09,2403.0,2.0,1.0,0.35714287
MDEwOlJlcG9zaXRvcnk0MzQ0MzQ5OQ==,7152,geeeeeeeeek/WeChatLuckyMoney,https://github.com/geeeeeeeeek/WeChatLuckyMoney,2015-09-30T16:11:20Z,20,6.93,931.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNTA1MTI2MTI=,7149,ssssssss-team/spider-flow,https://github.com/ssssssss-team/spider-flow,2020-03-27T11:07:15Z,2,2.44,8748.0,4.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkxNDUxMDYw,7141,JakeWharton/ActionBarSherlock,https://github.com/JakeWharton/ActionBarSherlock,2011-03-07T17:28:54Z,32,11.5,26463.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NDEwOTc0NQ==,7139,google/android-classyshark,https://github.com/google/android-classyshark,2015-10-12T13:40:48Z,17,6.9,8714.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMjIyNTA0,7122,SonarSource/sonarqube,https://github.com/SonarSource/sonarqube,2011-01-05T11:05:17Z,31,11.66,361859.0,4.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnk5NzkzNjkzOA==,7070,goldze/MVVMHabit,https://github.com/goldze/MVVMHabit,2017-07-21T10:38:40Z,3,5.12,9110.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMTQ4OTc5,7069,spring-projects/spring-security,https://github.com/spring-projects/spring-security,2012-01-10T21:50:57Z,113,10.65,184759.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MTY2NzM5NA==,7057,kevin-wayne/algs4,https://github.com/kevin-wayne/algs4,2015-08-31T09:28:49Z,0,7.01,21761.0,4.0,1.0,0.4
MDEwOlJlcG9zaXRvcnkyMzE5MjE4MDk=,7046,supertokens/supertokens-core,https://github.com/supertokens/supertokens-core,2020-01-05T13:30:52Z,14,2.66,37227.0,9.0,1.0,1.0
MDEwOlJlcG9zaXRvcnkxNDA1NDM4ODY=,7042,apache/shenyu,https://github.com/apache/shenyu,2018-07-11T08:17:45Z,7,4.15,77182.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDAzNjQx,7041,swagger-api/swagger-core,https://github.com/swagger-api/swagger-core,2011-07-05T23:44:11Z,76,11.17,34332.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk5MzczMjcwMg==,7011,Qihoo360/RePlugin,https://github.com/Qihoo360/RePlugin,2017-06-08T09:39:09Z,17,5.24,29883.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NjE3OTc4Nw==,7003,dyc87112/SpringCloud-Learning,https://github.com/dyc87112/SpringCloud-Learning,2016-08-21T03:39:52Z,0,6.04,13492.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMDc5NDcyMg==,6994,ogaclejapan/SmartTabLayout,https://github.com/ogaclejapan/SmartTabLayout,2015-02-14T11:25:51Z,0,7.55,1912.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNjk1Njc2Nw==,6941,abel533/Mapper,https://github.com/abel533/Mapper,2014-11-21T11:02:10Z,2,7.79,17446.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMzUxNjQ5NjQ=,6887,dataease/dataease,https://github.com/dataease/dataease,2021-02-02T04:10:21Z,35,1.59,42217.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMzMxNTYyMTA=,6871,yuanguangxin/LeetCode,https://github.com/yuanguangxin/LeetCode,2020-01-11T01:02:02Z,0,2.65,813.0,1.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MDkwMzI3Ng==,6867,hongyangAndroid/okhttputils,https://github.com/hongyangAndroid/okhttputils,2015-08-17T14:53:29Z,0,7.05,1961.0,2.5,1.0,0.0
MDEwOlJlcG9zaXRvcnkyODMyMTE5MDE=,6805,yuliskov/SmartTubeNext,https://github.com/yuliskov/SmartTubeNext,2020-07-28T12:53:52Z,76,2.1,45567.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNjcyMDQ2MTM=,6786,wildfirechat/im-server,https://github.com/wildfirechat/im-server,2019-01-23T15:21:28Z,72,3.61,148910.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMzI4Mjk5MQ==,6749,NLPchina/elasticsearch-sql,https://github.com/NLPchina/elasticsearch-sql,2014-08-24T14:26:31Z,193,8.03,18877.0,5.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnkzNzMzMzIxNA==,6744,naman14/Timber,https://github.com/naman14/Timber,2015-06-12T16:43:55Z,5,7.23,21819.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MTQ4MjI5Ng==,6741,DroidPluginTeam/DroidPlugin,https://github.com/DroidPluginTeam/DroidPlugin,2015-08-27T11:14:57Z,2,7.02,22301.0,2.0,3.0,0.0
MDEwOlJlcG9zaXRvcnk5ODU5NjAwMQ==,6726,Exrick/xmall,https://github.com/Exrick/xmall,2017-07-28T01:49:49Z,0,5.1,45293.0,3.0,1.0,0.6363637
MDEwOlJlcG9zaXRvcnkzMzIzNTc2OTg=,6697,YunaiV/ruoyi-vue-pro,https://github.com/YunaiV/ruoyi-vue-pro,2021-01-24T03:18:25Z,12,1.61,30015.0,6.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3MTcwMDU4,6696,flyway/flyway,https://github.com/flyway/flyway,2012-12-14T18:43:22Z,156,9.72,20872.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NjQ2MTA3MA==,6692,hongyangAndroid/AndroidAutoLayout,https://github.com/hongyangAndroid/AndroidAutoLayout,2015-11-19T02:09:11Z,0,6.79,2370.0,5.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkxMTU0MTQ1MTk=,6674,lenve/VBlog,https://github.com/lenve/VBlog,2017-12-26T11:01:55Z,0,4.69,781.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1MDE2MDI2MQ==,6661,PaperMC/Paper,https://github.com/PaperMC/Paper,2016-01-22T05:40:19Z,1,6.62,155.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNjA3Nzk5Njk=,6642,li-xiaojun/XPopup,https://github.com/li-xiaojun/XPopup,2018-12-07T06:16:48Z,197,3.74,11852.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMDUxNDc2,6593,plantuml/plantuml,https://github.com/plantuml/plantuml,2010-11-04T15:55:50Z,14,11.83,183455.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4OTMyMjg0OA==,6590,Angel-ML/angel,https://github.com/Angel-ML/angel,2017-04-25T05:57:43Z,19,5.36,201496.0,5.0,2.0,0.16666667
MDEwOlJlcG9zaXRvcnkxODg0NTAyNA==,6588,google/closure-compiler,https://github.com/google/closure-compiler,2014-04-16T15:30:36Z,0,8.39,307651.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxODQ2MTE2Nzc=,6569,YunaiV/yudao-cloud,https://github.com/YunaiV/yudao-cloud,2019-05-02T16:06:49Z,0,3.34,33285.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNTE1NTUzNA==,6568,gocd/gocd,https://github.com/gocd/gocd,2013-12-13T05:26:16Z,72,8.73,288324.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NzkxMTY5OA==,6567,yanzhenjie/AndPermission,https://github.com/yanzhenjie/AndPermission,2016-09-11T05:17:34Z,0,5.98,4486.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxOTE3NDQ5NDI=,6550,Tencent/Shadow,https://github.com/Tencent/Shadow,2019-06-13T10:50:27Z,5,3.23,21755.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4OTU3MjY0,6550,TechEmpower/FrameworkBenchmarks,https://github.com/TechEmpower/FrameworkBenchmarks,2013-03-22T17:33:54Z,15,9.45,14507.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3ODQ5NDczNw==,6474,Meituan-Dianping/walle,https://github.com/Meituan-Dianping/walle,2017-01-10T03:39:25Z,1,5.65,4633.0,2.0,1.0,0.25
MDEwOlJlcG9zaXRvcnk0Nzk5Nzc1Mw==,6447,zo0r/react-native-push-notification,https://github.com/zo0r/react-native-push-notification,2015-12-14T19:53:36Z,35,6.72,1884.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMjA3ODU0MzU=,6430,LSPosed/LSPosed,https://github.com/LSPosed/LSPosed,2020-12-12T08:39:37Z,33,1.73,20660.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0OTgwNDI5Mw==,6430,markzhai/AndroidPerformanceMonitor,https://github.com/markzhai/AndroidPerformanceMonitor,2016-01-17T05:23:22Z,0,6.63,2234.0,3.0,1.0,0.16666667
MDEwOlJlcG9zaXRvcnk2ODgzNTI=,6410,apache/jmeter,https://github.com/apache/jmeter,2010-05-26T23:38:07Z,0,12.28,127338.0,4.0,2.0,0.5555556
MDEwOlJlcG9zaXRvcnk1Mzc0OTE0,6390,NanoHttpd/nanohttpd,https://github.com/NanoHttpd/nanohttpd,2012-08-10T21:52:42Z,3,10.07,7106.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDEzNTQ3MA==,6381,apache/storm,https://github.com/apache/storm,2013-11-05T08:00:14Z,0,8.83,375419.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3OTM3MjU4Nw==,6381,GrenderG/Toasty,https://github.com/GrenderG/Toasty,2017-01-18T18:52:41Z,19,5.63,487.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNDIxOTQwOQ==,6380,zendesk/android-floating-action-button,https://github.com/zendesk/android-floating-action-button,2014-09-19T06:49:21Z,0,7.96,1078.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4MzQ3ODY0,6345,vinc3m1/RoundedImageView,https://github.com/vinc3m1/RoundedImageView,2013-02-22T01:17:37Z,19,9.53,1265.0,9.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkxMDIxNDUzOA==,6303,koush/ion,https://github.com/koush/ion,2013-05-22T07:41:23Z,0,9.29,9443.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMzgxNjQ3Mw==,6292,testcontainers/testcontainers-java,https://github.com/testcontainers/testcontainers-java,2015-04-12T12:44:59Z,58,7.4,22048.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1ODMzNDY4NA==,6287,zouzg/mybatis-generator-gui,https://github.com/zouzg/mybatis-generator-gui,2016-05-08T22:39:39Z,16,6.32,3047.0,5.0,1.0,0.5714286
MDEwOlJlcG9zaXRvcnkzMzE2NjA0MQ==,6283,react-native-video/react-native-video,https://github.com/react-native-video/react-native-video,2015-03-31T05:08:38Z,6,7.43,2819.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NjM5ODA5MA==,6280,datahub-project/datahub,https://github.com/datahub-project/datahub,2015-11-18T05:47:40Z,62,6.8,56838.0,8.0,1.0,0.218253975
MDEwOlJlcG9zaXRvcnk0OTgyMDYyNw==,6272,react-native-svg/react-native-svg,https://github.com/react-native-svg/react-native-svg,2016-01-17T14:29:21Z,83,6.63,12015.0,5.0,1.5,0.0
MDEwOlJlcG9zaXRvcnk4MTIyNjIwNg==,6270,karatelabs/karate,https://github.com/karatelabs/karate,2017-02-07T15:59:17Z,46,5.57,40883.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNDkzOTA0,6248,apache/tomcat,https://github.com/apache/tomcat,2011-10-01T07:00:19Z,0,10.93,354444.0,3.0,1.0,0.25
MDEwOlJlcG9zaXRvcnk3ODA3Mzk5,6246,processing/processing,https://github.com/processing/processing,2013-01-24T21:17:22Z,48,9.61,109671.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NzE4MjU=,6235,Graylog2/graylog2-server,https://github.com/Graylog2/graylog2-server,2010-05-17T21:27:02Z,0,12.3,164218.0,6.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4MzUwNjUxMQ==,6233,guardianproject/haven,https://github.com/guardianproject/haven,2017-03-01T03:20:03Z,37,5.51,4561.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMDgyNTg5NTA=,6192,twowaits/SDE-Interview-Questions,https://github.com/twowaits/SDE-Interview-Questions,2017-10-25T11:08:52Z,1,4.86,5.0,0.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NjgzMTQw,6190,NLPchina/ansj_seg,https://github.com/NLPchina/ansj_seg,2012-09-05T05:56:24Z,3,10.0,11856.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NDgxNzEwMg==,6157,smuyyh/BookReader,https://github.com/smuyyh/BookReader,2016-08-03T05:17:27Z,0,6.09,30918.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyOTI5MzAwMg==,6151,ArthurHub/Android-Image-Cropper,https://github.com/ArthurHub/Android-Image-Cropper,2015-01-15T10:49:37Z,32,7.64,4655.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMjM1MzY3OA==,6143,ikew0ng/SwipeBackLayout,https://github.com/ikew0ng/SwipeBackLayout,2013-08-25T03:36:12Z,0,9.03,1635.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxODk5MzgxNA==,6135,bytedeco/javacv,https://github.com/bytedeco/javacv,2014-04-21T13:50:26Z,8,8.37,26631.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNjYyMTY1OQ==,6129,real-logic/aeron,https://github.com/real-logic/aeron,2014-02-07T17:16:58Z,83,8.57,89220.0,4.0,1.0,0.35714287
MDEwOlJlcG9zaXRvcnkyNTk2NTAzNA==,6117,rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,2014-10-30T10:07:23Z,19,7.85,3385.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4Mzc5OTQzOQ==,6113,LawnchairLauncher/lawnchair,https://github.com/LawnchairLauncher/lawnchair,2017-03-03T13:12:58Z,25,5.51,118453.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMDMxODM2NzM=,6078,zfile-dev/zfile,https://github.com/zfile-dev/zfile,2019-08-19T13:57:56Z,57,3.04,6425.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMzIwNjI5MA==,6071,google/error-prone,https://github.com/google/error-prone,2014-08-21T23:26:50Z,23,8.04,114901.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNjY1MTUwMjI=,6049,trinodb/trino,https://github.com/trinodb/trino,2019-01-19T06:38:14Z,0,3.62,,,,
MDEwOlJlcG9zaXRvcnkyNzc2NDgxMQ==,6042,rey5137/material,https://github.com/rey5137/material,2014-12-09T12:07:32Z,10,7.74,27346.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyMTQ5MDk2Mw==,6038,pedrovgs/EffectiveAndroidUI,https://github.com/pedrovgs/EffectiveAndroidUI,2014-07-04T08:42:20Z,0,8.17,1923.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkyNDY1MDMzOQ==,6029,google/physical-web,https://github.com/google/physical-web,2014-09-30T18:32:14Z,17,7.93,7481.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NDYxOTQ1MA==,6027,aa112901/remusic,https://github.com/aa112901/remusic,2016-03-24T06:20:39Z,0,6.45,47786.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMzQyMTg3OA==,6014,pentaho/pentaho-kettle,https://github.com/pentaho/pentaho-kettle,2013-10-08T18:27:11Z,1,8.91,765914.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxOTM0MDAwOQ==,6013,daimajia/NumberProgressBar,https://github.com/daimajia/NumberProgressBar,2014-05-01T08:54:25Z,3,8.34,380.0,0.5,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNDUwMTE1,5998,AsyncHttpClient/async-http-client,https://github.com/AsyncHttpClient/async-http-client,2011-03-07T13:41:46Z,0,11.5,32817.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMDExNTM5,5993,rest-assured/rest-assured,https://github.com/rest-assured/rest-assured,2010-10-21T08:35:43Z,0,11.87,27149.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0MjExNTkzMw==,5975,sshahine/JFoenix,https://github.com/sshahine/JFoenix,2015-09-08T14:04:24Z,0,6.99,24546.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxODI2MzAyNg==,5970,singwhatiwanna/dynamic-load-apk,https://github.com/singwhatiwanna/dynamic-load-apk,2014-03-30T11:51:00Z,0,8.43,2620.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxODM1NTg5Mg==,5969,antoniolg/androidmvp,https://github.com/antoniolg/androidmvp,2014-04-02T05:42:20Z,0,8.42,274.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk5Mjc0NTQ=,5965,rabbitmq/rabbitmq-tutorials,https://github.com/rabbitmq/rabbitmq-tutorials,2010-09-21T11:41:26Z,0,11.95,1357.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk4OTY4NzI3MQ==,5963,ityouknow/spring-cloud-examples,https://github.com/ityouknow/spring-cloud-examples,2017-04-28T08:48:53Z,0,5.35,390.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk2NjAyMzYwNQ==,5952,awsdocs/aws-doc-sdk-examples,https://github.com/awsdocs/aws-doc-sdk-examples,2016-08-18T19:06:57Z,0,6.05,49458.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk0NTEwNjM4Mg==,5939,wyouflf/xUtils3,https://github.com/wyouflf/xUtils3,2015-10-28T10:56:04Z,9,6.85,12561.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3ODc1Njg3MA==,5894,ximsfei/Android-skin-support,https://github.com/ximsfei/Android-skin-support,2017-01-12T15:03:54Z,0,5.64,19377.0,5.0,1.0,0.25
MDEwOlJlcG9zaXRvcnkzMzEzNDIxMw==,5892,wasabeef/richeditor-android,https://github.com/wasabeef/richeditor-android,2015-03-30T16:19:20Z,0,7.43,804.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxNjM4OTY4MQ==,5892,google/j2objc,https://github.com/google/j2objc,2014-01-30T20:19:56Z,39,8.59,,,,
MDEwOlJlcG9zaXRvcnkzMTYxNzQ4,5884,mrniko/netty-socketio,https://github.com/mrniko/netty-socketio,2012-01-12T11:43:49Z,3,10.64,5597.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk5MjM5Mjk3OA==,5845,wxiaoqi/Spring-Cloud-Platform,https://github.com/wxiaoqi/Spring-Cloud-Platform,2017-05-25T10:35:26Z,3,5.28,6014.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk3Mjc2OTU0,5838,Alluxio/alluxio,https://github.com/Alluxio/alluxio,2012-12-21T17:43:46Z,56,9.7,215543.0,4.0,1.0,0.33333334
MDEwOlJlcG9zaXRvcnkxMDg3MzcyNA==,5828,joelittlejohn/jsonschema2pojo,https://github.com/joelittlejohn/jsonschema2pojo,2013-06-22T22:28:53Z,59,9.2,14089.0,5.0,1.0,0.083333336
MDEwOlJlcG9zaXRvcnk1MDkwNDI0NQ==,5814,apache/beam,https://github.com/apache/beam,2016-02-02T08:00:06Z,24,6.59,599321.0,5.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMDU2MjI4Nw==,5803,prolificinteractive/material-calendarview,https://github.com/prolificinteractive/material-calendarview,2015-02-09T22:31:56Z,22,7.57,3658.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzMjg0ODE0MA==,5798,apache/zeppelin,https://github.com/apache/zeppelin,2015-03-25T07:00:06Z,0,7.45,195144.0,3.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==,5794,weibocom/motan,https://github.com/weibocom/motan,2016-04-20T10:56:17Z,19,6.37,39752.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkzNTIzNjMy,5766,springside/springside4,https://github.com/springside/springside4,2012-02-23T08:39:03Z,3,10.53,12842.0,2.0,1.0,0.0
MDEwOlJlcG9zaXRvcnk1NDI2MzgzMw==,5766,Nightonke/BoomMenu,https://github.com/Nightonke/BoomMenu,2016-03-19T12:04:12Z,0,6.46,7710.0,4.0,1.0,0.0
MDEwOlJlcG9zaXRvcnkxMjU5NDgwMDY=,5758,febsteam/FEBS-Shiro,https://github.com/febsteam/FEBS-Shiro,2018-03-20T02:17:48Z,0,4.46,4562.0,4.5,1.0,0.0
MDEwOlJlcG9zaXRvcnk5MTk1MzU3MQ==,5731,MindorksOpenSource/from-java-to-kotlin,https://github.com/MindorksOpenSource/from-java-to-kotlin,2017-05-21T11:56:27Z,0,5.29,37.0,0.5,1.0,0.125
MDEwOlJlcG9zaXRvcnkyOTIzMjM2,5726,lightbend/config,https://github.com/lightbend/config,2011-12-06T08:02:29Z,0,10.75,13149.0,3.0,1.0,0.125
MDEwOlJlcG9zaXRvcnkzMzAxNDAw,5725,MinecraftForge/MinecraftForge,https://github.com/MinecraftForge/MinecraftForge,2012-01-30T01:35:01Z,0,10.6,59160.0,5.0,1.0,0.25
MDEwOlJlcG9zaXRvcnk2NjI1MjAzNw==,5717,Devlight/InfiniteCycleViewPager,https://github.com/Devlight/InfiniteCycleViewPager,2016-08-22T08:04:39Z,2,6.03,3564.0,3.0,2.0,0.0
MDEwOlJlcG9zaXRvcnkxNDM5MzczMQ==,5711,JakeWharton/u2020,https://github.com/JakeWharton/u2020,2013-11-14T11:58:23Z,0,8.8,4806.0,4.0,1.0,0.0
